Prospect ID,Business Name,Contact Name,Email,Franchise Brand,Category,City,State,Phone,Website,Registration Link,Role Type,Email Type,Source,Source URL,Accessed,Wave,Send Batch,Outreach Status,Email Sent Date
FRAN-SEND-0654,Mosquito Squad Southeast Pa,,squadsupport@mosquitosquad.com,Mosquito Squad,Pest control (home services),Southeast Pa,,(610) 463-0507,https://www.mosquitosquad.com/southeast-pa/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0654#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/southeast-pa/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0655,Mosquito Squad Southeast Wyoming,,sewyoming@mosquitosquad.com,Mosquito Squad,Pest control (home services),Southeast Wyoming,,(307) 249-3218,https://www.mosquitosquad.com/southeast-wyoming/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0655#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/southeast-wyoming/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0656,Mosquito Squad Southeastern Mass,,southeasternma@mosquitosquad.com,Mosquito Squad,Pest control (home services),Southeastern Mass,,(774) 234-4611,https://www.mosquitosquad.com/southeastern-mass/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0656#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/southeastern-mass/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0657,Mosquito Squad Southern Maine,,sales.somaine@mosquitosquad.com,Mosquito Squad,Pest control (home services),Southern Maine,,(207) 387-8107,https://www.mosquitosquad.com/southern-maine/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0657#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/southern-maine/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0658,Mosquito Squad Spartanburg Anderson,,upstate@mosquitosquad.com,Mosquito Squad,Pest control (home services),Spartanburg Anderson,,(864) 643-2205,https://www.mosquitosquad.com/spartanburg-anderson/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0658#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/spartanburg-anderson/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0659,Mosquito Squad St Louis Metro East,,tsostak@mosquitosquad.com,Mosquito Squad,Pest control (home services),St Louis Metro East,,(618) 221-5139,https://www.mosquitosquad.com/st-louis-metro-east/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0659#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/st-louis-metro-east/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0660,Mosquito Squad St Petersburg,,stpetersburg@mosquitosquad.com,Mosquito Squad,Pest control (home services),St Petersburg,,(727) 472-0751,https://www.mosquitosquad.com/st-petersburg/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0660#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/st-petersburg/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0661,Mosquito Squad Tampa Bay,,tampabay@mosquitosquad.com,Mosquito Squad,Pest control (home services),Tampa Bay,,(813) 534-5918,https://www.mosquitosquad.com/tampa-bay/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0661#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/tampa-bay/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0662,Mosquito Squad Temecula Murrieta,,jmisiti@mosquitosquad.com,Mosquito Squad,Pest control (home services),Temecula Murrieta,,(951) 824-6823,https://www.mosquitosquad.com/temecula-murrieta/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0662#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/temecula-murrieta/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0663,Mosquito Squad Temecula Murrieta,,temeculavalley@mosquitosquad.com,Mosquito Squad,Pest control (home services),Temecula Murrieta,,(951) 824-6823,https://www.mosquitosquad.com/temecula-murrieta/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0663#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/temecula-murrieta/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0664,Mosquito Squad The Sandhills,,fayetteville@mosquitosquad.com,Mosquito Squad,Pest control (home services),The Sandhills,,(910) 387-5983,https://www.mosquitosquad.com/the-sandhills/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0664#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/the-sandhills/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0665,Mosquito Squad The Sandhills,,sandhills@mosquitosquad.com,Mosquito Squad,Pest control (home services),The Sandhills,,(910) 387-5983,https://www.mosquitosquad.com/the-sandhills/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0665#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/the-sandhills/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0666,Mosquito Squad Triad,,triad@mosquitosquad.com,Mosquito Squad,Pest control (home services),Triad,,(336) 347-4462,https://www.mosquitosquad.com/triad/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0666#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/triad/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0667,Mosquito Squad Tucson,,tucson@mosquitosquad.com,Mosquito Squad,Pest control (home services),Tucson,,(520) 224-1606,https://www.mosquitosquad.com/tucson/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0667#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/tucson/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0668,Mosquito Squad Washington Greenville,,innerbanks@mosquitosquad.com,Mosquito Squad,Pest control (home services),Washington Greenville,,(252) 277-2187,https://www.mosquitosquad.com/washington-greenville/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0668#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/washington-greenville/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0669,Mosquito Squad Waukesha County,,waukeshacounty@mosquitosquad.com,Mosquito Squad,Pest control (home services),Waukesha County,,(262) 333-0395,https://www.mosquitosquad.com/waukesha-county/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0669#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/waukesha-county/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0670,Mosquito Squad West Broward County,,jarcher@mosquitosquad.com,Mosquito Squad,Pest control (home services),West Broward County,,(954) 256-1541,https://www.mosquitosquad.com/west-broward-county/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0670#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/west-broward-county/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0671,Mosquito Squad West Denver,,westdenver@mosquitosquad.com,Mosquito Squad,Pest control (home services),West Denver,,(303) 997-0166,https://www.mosquitosquad.com/west-denver/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0671#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/west-denver/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0672,Mosquito Squad West Tulsa,,westtulsa@mosquitosquad.com,Mosquito Squad,Pest control (home services),West Tulsa,,(918) 550-8350,https://www.mosquitosquad.com/west-tulsa/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0672#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/west-tulsa/contact-us/,2026-08-14,2,SEND_READY,Not sent,
FRAN-SEND-0673,Mosquito Squad Western Slope,,westernslope@mosquitosquad.com,Mosquito Squad,Pest control (home services),Western Slope,,(970) 414-1769,https://www.mosquitosquad.com/western-slope/contact-us/,https://momentum-workshop-pilot.netlify.app/?utm_source=franchise_pilot&utm_medium=permissioned_outreach&utm_campaign=franchise_workshop_2026_08&utm_content=FRAN-SEND-0673#register,location_mailbox,role_mailbox,mosquitosquad_contact_us,https://www.mosquitosquad.com/western-slope/contact-us/,2026-08-14,2,SEND_READY,Not sent,
